,credit.policy,int.rate,installment,log.annual.inc,dti,days.with.cr.line,revol.bal,revol.util,delinq.2yrs,pub.rec,not.fully.paid,refi_possible,Loan_type
1027,1,0.1273,302.1,10.16585182,17.12,6962.0,14152,71.7,0,0,1,1,0
1028,1,0.0963,288.85,11.35045359,7.19,2759.958333,11,0.1,0,0,1,1,1
1029,1,0.1253,33.47,9.862665558,1.25,2970.0,379,15.8,0,0,0,1,1
1030,1,0.1146,49.44,10.26102213,7.22,1650.0,0,0.0,1,0,0,0,1
1031,1,0.1253,160.64,11.05405958,11.94,3390.0,1725,33.8,2,0,0,0,4
1032,1,0.1426,274.45,11.39075783,11.61,2610.041667,15514,77.2,0,0,1,1,1
1033,1,0.1183,414.18,10.91508846,1.07,3569.958333,2054,11.4,0,0,0,1,2
1034,1,0.1189,464.3,11.34142515,10.33,1860.0,23149,32.6,0,0,0,0,1
1035,1,0.1379,327.13,11.59175513,5.39,6329.958333,29526,95.6,0,0,0,1,0
1036,1,0.1284,403.42,11.35040654,11.87,1559.958333,7951,41.8,0,0,0,0,3
1037,1,0.1183,430.75,10.93310697,11.87,5580.0,10915,34.5,0,0,0,1,0
1038,1,0.1001,71.0,10.98108047,10.8,2520.0,1051,58.4,0,0,0,1,1
1039,1,0.1183,614.64,10.66895539,5.86,4649.958333,10133,25.6,0,0,0,0,0
1040,1,0.0859,126.45,10.08580911,21.85,2250.0,1733,10.9,0,0,0,1,0
1041,1,0.0774,187.32,10.30895266,14.75,7860.0,7552,15.8,0,0,0,0,1
1042,1,0.1099,549.95,10.45791849,20.13,2220.0,10887,57.3,0,0,0,1,0
1043,1,0.1025,129.54,11.19134184,22.23,4830.0,33317,44.6,0,0,0,1,2
1044,1,0.1221,333.15,10.71441777,0.0,2640.0,4924,23.8,1,0,0,0,1
1045,1,0.1461,430.94,10.66802473,0.84,2820.0,425,6.6,0,0,0,0,3
1046,1,0.0859,316.11,11.08214255,14.99,5699.958333,1034,3.9,0,0,0,1,1
1047,1,0.1189,116.08,11.46053683,16.46,5730.0,12032,56.8,1,0,0,0,2
1048,1,0.1347,217.11,10.77895629,20.32,3420.041667,9216,38.9,1,0,0,0,0
1049,1,0.1322,152.11,10.32728362,4.32,5160.0,3371,88.7,0,1,0,1,0
1050,1,0.08,188.02,11.2515607,6.51,7799.958333,20991,47.0,0,0,0,0,1
1051,1,0.1379,340.76,10.91508846,19.83,1500.0,7284,29.0,0,0,0,1,1
1052,1,0.1357,339.69,11.51292546,3.35,2340.0,61,2.0,0,0,0,1,2
1053,1,0.1496,372.44,10.54534144,22.45,3367.041667,15146,77.3,1,0,0,0,0
1054,1,0.1565,559.78,10.89087028,12.94,4560.041667,10728,91.7,1,1,0,0,0
1055,1,0.1062,227.92,11.03488966,18.29,3000.0,13571,30.7,0,0,0,1,0
1056,1,0.1033,129.69,10.34174248,10.03,3839.958333,6796,32.4,0,0,0,1,0
1057,1,0.1322,338.01,10.46310334,8.09,1830.0,8907,61.9,0,0,0,1,0
1058,1,0.1136,236.96,10.77895629,7.15,5400.041667,9379,35.7,0,1,0,1,0
1059,1,0.1272,167.8,10.21097225,7.19,1860.041667,5091,57.2,0,0,0,1,0
1060,1,0.1148,296.72,10.37349118,11.36,3720.041667,16021,30.6,0,0,1,1,0
1061,1,0.0894,317.72,11.66992921,7.88,4680.0,27400,44.1,0,0,0,1,0
1062,1,0.1253,811.56,11.6811481,0.4,5280.0,1823,6.75,1,0,0,0,1
1063,1,0.1347,122.13,9.61580548,15.28,1410.0,371,37.1,0,0,0,1,1
1064,1,0.1209,399.09,11.22524339,11.25,7290.0,13816,23.7,0,0,0,0,0
1065,1,0.0705,92.7,10.71441777,7.44,4740.0,13440,38.6,0,0,0,1,0
1066,1,0.0774,156.1,11.05089001,0.38,2286.0,1137,4.3,0,0,0,1,5
1067,1,0.1189,182.41,10.84941475,18.45,3419.958333,11812,67.9,0,0,0,1,1
1068,1,0.1474,518.06,11.3736634,23.49,4500.041667,28766,0.1,0,0,0,1,0
1069,1,0.1189,497.46,11.18996158,11.85,2160.0,1281,2.3,0,0,0,0,1
1070,1,0.0743,77.69,13.16542287,2.45,6240.0,141287,9.4,1,0,0,0,1
1071,1,0.08,112.81,10.46321762,2.23,4589.958333,5015,8.2,0,0,0,1,4
1072,1,0.1221,499.73,10.71441777,14.51,5699.958333,5786,48.6,0,1,1,0,2
1073,1,0.074,139.77,11.00209984,12.76,3812.041667,8432,20.4,0,0,0,1,1
1074,1,0.1209,299.32,10.87804719,4.3,1679.958333,9735,72.1,0,0,0,1,0
1075,1,0.1422,291.42,10.91508846,20.75,5820.0,4377,71.8,1,0,0,0,0
1076,1,0.0976,385.86,11.45952469,8.65,4650.0,19073,28.6,1,0,1,0,1
1077,1,0.1025,712.47,11.23445167,15.46,5580.041667,17346,18.6,0,0,0,1,1
1078,1,0.1183,596.41,11.66137995,8.22,7440.0,71965,76.6,0,0,0,0,0
1079,1,0.1158,231.1,10.59663473,17.37,3029.958333,1089,13.8,0,1,0,1,0
1080,1,0.0894,190.63,11.00209984,22.48,5190.0,7056,27.9,0,0,0,0,0
1081,1,0.0894,66.73,9.392661929,5.8,2310.041667,1316,4.1,1,0,0,0,1
1082,1,0.1099,392.83,11.94470788,19.25,7590.041667,143499,73.8,0,0,0,1,3
1083,1,0.0932,223.63,11.91839057,7.5,2340.041667,79333,4.5,0,0,0,1,2
1084,1,0.16,457.05,10.46244598,18.87,3090.0,18554,79.6,0,0,0,1,0
1085,1,0.1218,83.25,10.81977828,15.55,2040.041667,6592,48.1,0,0,0,1,1
1086,1,0.1442,371.34,10.4341158,6.78,1170.0,932,15.5,0,0,0,1,1
1087,1,0.1197,166.0,10.84583582,22.73,3719.958333,12235,70.3,0,0,0,1,0
1088,1,0.0768,155.96,10.30895266,7.72,8250.0,14263,21.0,0,0,0,1,0
1089,1,0.1496,190.55,10.858999,18.74,4080.0,10655,58.2,0,0,0,0,0
1090,1,0.1126,427.23,11.21187442,15.31,5580.0,957,16.8,0,0,0,0,2
1091,1,0.1001,157.33,10.81977828,9.62,3119.958333,11579,37.0,0,0,0,0,1
1092,1,0.157,112.04,10.76880073,2.32,1444.0,2340,38.4,0,0,0,1,1
1093,1,0.1222,49.98,9.546812609,21.51,1530.0,8172,34.0,0,0,0,1,1
1094,1,0.1126,558.68,11.21446552,22.5,5850.0,42106,56.3,0,0,0,0,0
1095,1,0.1136,822.78,11.73606902,12.74,6690.041667,26510,65.8,0,0,0,1,0
1096,1,0.1253,40.16,9.655026193,23.69,2580.041667,7826,70.5,0,0,0,1,1
1097,1,0.1719,107.24,9.862665558,5.13,1161.0,1441,32.0,1,0,0,0,0
1098,1,0.0932,31.95,10.49127422,20.37,3690.0,8990,58.0,0,0,1,1,1
1099,1,0.1189,215.57,10.59663473,23.88,2250.0,6901,21.2,0,0,0,1,0
1100,1,0.1103,327.53,10.30895266,13.4,3359.0,10837,83.4,0,0,1,1,0
1101,1,0.0788,312.81,10.858999,9.09,5791.041667,7386,33.9,0,0,0,1,1
1102,1,0.097,38.56,9.798571383,7.13,1890.0,1905,27.2,0,0,0,1,1
1103,1,0.1136,658.23,12.03171926,5.39,5555.0,20894,51.5,0,1,0,1,1
1104,1,0.1126,591.54,11.69524702,5.99,6689.958333,15371,41.7,0,0,1,0,0
1105,1,0.0963,160.48,10.87237073,21.81,2460.0,2369,36.4,0,0,0,1,1
1106,1,0.0768,109.17,10.96819829,15.89,15360.0,17771,37.2,0,0,0,1,4
1107,1,0.0964,224.69,9.878169745,21.23,5881.0,16324,48.0,0,0,0,1,4
1108,1,0.1461,551.61,11.81303006,20.74,4110.041667,81023,61.7,0,0,0,1,3
1109,1,0.0976,321.55,10.49824983,8.11,4139.958333,6179,11.2,0,0,1,0,0
1110,1,0.1154,104.76,9.61580548,12.24,1289.958333,2867,55.1,0,0,1,0,3
1111,1,0.1316,337.71,11.81303006,9.98,5760.0,24810,71.3,1,0,0,0,0
1112,1,0.0963,128.38,11.46163217,7.87,7890.0,5961,13.4,1,0,0,0,1
1113,1,0.1221,69.97,10.08580911,19.35,13410.0,0,0.0,0,0,0,1,5
1114,1,0.1241,334.11,11.15625052,10.35,3180.0,7198,29.1,3,0,0,0,0
1115,1,0.1253,83.67,9.903487553,1.62,1740.0,1371,21.4,0,0,0,0,5
1116,1,0.1316,151.97,9.392661929,11.5,4531.041667,3954,24.0,0,0,0,0,2
1117,1,0.1218,49.95,9.798127037,14.4,4619.958333,7994,62.9,0,0,1,1,1
1118,1,0.1158,528.22,11.44678566,8.64,8789.958333,67595,68.8,0,0,0,1,1
1119,1,0.1183,132.54,10.71441777,23.95,4199.958333,0,0.0,0,0,0,1,1
1120,1,0.0859,252.89,11.03563132,4.8,3660.0,8903,21.4,0,0,0,1,0
1121,1,0.1183,795.22,11.22524339,3.33,4440.0,6469,1.1,0,0,0,1,1
1122,1,0.16,632.84,11.15625052,8.66,3810.0,12584,81.1,0,0,0,0,1
1123,1,0.1557,244.62,10.78931908,2.72,3010.041667,3273,69.6,0,0,1,1,0
1124,1,0.1158,165.07,10.30895266,19.96,1830.0,1833,41.7,0,0,0,1,1
1125,1,0.1426,240.15,11.15625052,18.82,5490.0,16120,96.5,0,0,0,0,0
1126,1,0.1322,101.41,10.38899537,22.74,5310.041667,8109,33.0,0,0,0,1,2
1127,1,0.0774,218.54,10.76848499,17.81,4770.0,7125,34.4,0,0,0,1,0
1128,1,0.1663,638.46,11.03811028,22.98,2310.0,18182,72.7,0,0,0,1,0
1129,1,0.1461,517.13,10.49127422,9.17,1892.0,0,40.0,0,0,0,0,4
1130,1,0.1191,215.62,10.16600565,21.97,2280.0,7552,98.1,0,0,0,1,0
1131,1,0.1347,508.84,10.88743693,14.06,11460.0,7701,30.3,3,0,0,0,0
1132,1,0.0894,381.26,11.15625052,14.66,5339.958333,15836,73.7,0,0,0,0,0
1133,1,0.1284,168.09,10.97002421,0.23,3630.0,11,0.1,0,0,1,1,1
1134,1,0.1148,138.47,11.08214255,11.11,4380.0,4351,76.3,0,0,0,1,1
1135,1,0.1025,647.7,10.71441777,4.11,3183.041667,5081,40.0,0,0,0,1,0
1136,1,0.1474,345.37,10.81977828,12.72,5130.0,4456,22.6,0,1,0,1,1
1137,1,0.1126,328.64,11.62625415,16.29,5999.958333,5742,43.8,0,0,0,1,1
1138,1,0.1218,499.5,11.60823564,5.78,7229.958333,33436,50.6,0,0,0,1,0
1139,1,0.1095,314.06,11.26446411,8.74,7740.0,10993,20.5,1,0,0,0,2
1140,1,0.0859,252.89,11.22524339,15.36,10380.04167,10624,19.0,0,0,0,1,0
1141,1,0.0859,189.67,10.16585182,9.45,2850.0,21,0.1,0,0,0,1,0
1142,1,0.1496,710.23,11.40756495,16.12,10290.0,5090,7.1,0,0,0,1,3
1143,1,0.1284,228.61,10.87804719,11.59,2046.041667,7398,70.5,0,0,0,1,0
1144,1,0.1261,820.91,11.69524702,5.76,2141.041667,23908,62.8,0,0,1,0,3
1145,1,0.1028,158.76,10.69194491,15.3,4410.0,88,23.8,3,0,1,0,1
1146,1,0.1254,133.9,9.903487553,18.72,7590.0,9961,94.9,0,0,0,1,1
1147,1,0.1357,366.86,10.91508846,19.85,3030.0,12207,70.6,0,0,0,1,0
1148,1,0.1311,330.7,10.40426284,8.25,6635.0,5745,18.4,1,0,1,0,0
1149,1,0.1843,181.85,9.903487553,10.32,1545.0,3688,97.1,0,0,0,1,3
1150,1,0.08,470.05,11.16336799,17.11,3450.0,8952,22.3,0,0,0,1,1
1151,1,0.0932,319.47,11.51288546,3.83,3390.041667,9961,13.2,0,0,0,1,1
1152,1,0.0894,317.72,10.53209621,13.73,5039.958333,417,3.2,0,0,0,0,0
1153,1,0.1095,654.28,11.47820979,13.62,7439.958333,37466,30.9,0,0,0,1,1
1154,1,0.1241,400.93,11.40756495,7.4,1470.0,10868,37.6,0,0,0,0,0
1155,1,0.0963,449.32,11.73606902,7.81,7530.0,17649,58.1,0,0,0,1,0
1156,1,0.0894,476.58,11.53272809,6.21,4110.0,4054,6.0,0,0,0,0,1
1157,1,0.0743,155.38,11.08214255,0.28,4649.958333,1576,5.7,0,0,0,1,1
1158,1,0.1316,168.86,11.86358234,23.26,5280.0,71053,83.4,0,1,0,0,2
1159,1,0.1158,495.21,11.22967356,9.81,6480.041667,4218,1.4,1,1,0,0,1
1160,1,0.167,355.02,11.42954386,6.89,5403.0,23285,30.7,0,0,0,1,3
1161,1,0.1379,477.06,10.81977828,3.7,2580.0,14499,63.0,1,0,0,0,0
1162,1,0.1426,411.67,10.6454249,1.34,5279.958333,4611,36.9,1,0,0,0,1
1163,1,0.1316,621.37,10.79728725,14.24,4290.0,26551,70.1,0,0,0,1,0
1164,1,0.0894,76.26,10.03407712,17.06,6390.958333,8043,29.2,0,0,0,1,1
1165,1,0.1392,573.5,11.09522582,17.49,4620.041667,19158,64.7,1,0,0,0,2
1166,1,0.1287,134.54,9.798127037,13.8,3210.0,9794,75.9,0,0,1,1,1
1167,1,0.1347,84.81,9.574983486,16.33,3150.0,1159,38.6,0,0,0,1,5
1168,1,0.1028,210.6,10.71441777,5.87,1741.958333,5607,42.2,0,0,0,1,0
1169,1,0.1229,168.44,11.03488966,8.25,1919.958333,29863,82.7,0,0,1,1,1
1170,1,0.167,275.14,10.16585182,19.52,1650.041667,10634,71.5,0,0,1,1,3
1171,1,0.0901,263.19,11.69524702,12.16,9719.958333,7336,29.9,0,0,0,1,1
1172,1,0.16,527.36,10.66886237,15.57,4051.0,16430,80.1,0,0,0,0,0
1173,1,0.1357,631.82,11.46163217,0.44,6780.041667,723,45.2,0,0,0,1,1
1174,1,0.1287,151.35,11.84942627,18.99,3959.958333,778,33.8,4,0,0,0,1
1175,1,0.1913,550.81,11.73606902,9.96,4561.041667,12730,95.0,0,0,0,1,3
1176,1,0.1114,328.04,11.11575585,9.64,4410.0,61034,37.6,0,0,0,0,1
1177,1,0.0859,177.02,10.93310697,18.06,3180.0,7556,49.2,0,0,0,1,1
1178,1,0.1695,712.54,11.65268741,15.74,5190.0,13273,89.7,1,0,0,0,0
1179,1,0.1461,344.76,10.727663,22.03,4679.958333,4232,27.1,0,0,0,1,0
1180,1,0.1496,242.53,10.5865844,9.18,2520.0,0,0.0,1,0,0,0,4
1181,1,0.1186,232.04,10.82774645,17.02,4380.0,6718,94.6,0,0,0,0,0
1182,1,0.1843,363.7,11.35040654,12.51,2580.0,12337,96.4,0,0,0,1,0
1183,1,0.1114,352.64,10.23995979,21.0,7800.0,8850,52.1,0,0,0,1,0
1184,1,0.1422,514.27,11.00209984,3.48,3870.041667,4628,94.4,0,0,0,0,3
1185,1,0.1183,278.33,10.75790288,5.67,2341.041667,9033,33.3,0,0,0,1,0
1186,1,0.1253,811.56,11.8493977,20.28,5400.0,60713,62.5,0,0,0,1,0
1187,1,0.0863,189.77,10.65320408,10.8,3451.041667,1839,15.6,0,0,0,0,0
1188,1,0.1531,174.08,11.35040654,9.06,5250.041667,9523,75.0,0,0,0,1,0
1189,1,0.08,188.02,10.59653473,14.58,5309.958333,3812,16.8,0,0,0,1,0
1190,1,0.08,172.35,10.95080655,18.76,3299.958333,40383,63.0,0,0,0,0,0
1191,1,0.1531,844.28,11.82041016,5.99,3930.958333,6548,63.0,0,0,1,1,0
1192,1,0.0894,184.28,9.92329018,8.0,2971.0,995,4.2,0,0,0,1,1
1193,1,0.1385,341.04,11.15625052,7.89,3180.041667,0,0.0,0,0,0,1,2
1194,1,0.0894,324.07,11.35040654,0.0,3910.958333,6473,11.6,0,0,0,0,1
1195,1,0.1025,453.39,11.04292184,15.27,4500.041667,6485,37.5,0,0,0,0,0
1196,1,0.1379,681.51,11.54248427,19.76,6960.0,22512,65.2,0,0,0,1,0
1197,1,0.1488,692.14,11.23848862,7.11,3899.041667,15773,95.0,0,0,1,1,0
1198,1,0.1091,130.79,9.574983486,8.92,1140.0,3614,61.3,0,0,0,1,1
1199,1,0.1197,249.0,11.41861479,7.89,5249.958333,13068,30.6,1,0,0,0,0
1200,1,0.0859,193.62,11.02451344,10.21,3330.041667,6775,22.0,0,0,0,1,0
1201,1,0.1189,636.75,11.39639165,12.09,4829.958333,12982,32.1,0,0,0,1,0
1202,1,0.1183,165.67,9.903487553,13.02,3960.0,2177,31.6,0,0,0,0,1
1203,1,0.06,190.14,10.52942598,10.3,2160.958333,543,0.9,0,0,0,0,2
1204,1,0.1183,530.15,12.22587527,6.29,7559.958333,41977,25.4,0,0,0,1,1
1205,1,0.1183,165.67,11.6421978,13.63,3690.0,56128,84.4,0,0,0,1,0
1206,1,0.1537,522.7,11.71993963,6.52,2880.0,92391,72.6,0,0,0,1,0
1207,1,0.0945,233.67,10.63103616,16.52,3135.0,2185,15.4,0,0,0,1,0
1208,1,0.1253,401.6,11.26446411,18.89,6930.0,15074,59.6,0,0,0,1,0
1209,1,0.1392,204.83,10.23995979,15.64,3630.0,11206,71.8,0,0,0,1,0
1210,1,0.0894,285.95,10.4341158,4.91,1860.041667,2354,24.5,0,0,0,1,1
1211,1,0.1284,235.33,10.59653473,8.52,3150.0,311,6.8,0,0,0,1,4
1212,1,0.1474,863.42,13.30468493,1.03,5669.958333,26856,0.0,1,0,0,0,1
1213,1,0.1197,99.6,11.26446411,14.8,4140.041667,14555,77.0,0,0,0,1,0
1214,1,0.1392,273.1,11.22524339,19.87,8160.0,16410,37.2,1,1,0,0,1
1215,1,0.1442,137.54,9.740968623,8.26,1181.0,3090,55.2,0,0,0,1,1
1216,1,0.1317,238.13,11.29601246,23.03,12450.0,18265,46.8,2,0,0,0,0
1217,1,0.1114,328.04,10.30895266,8.12,2849.958333,15950,24.7,0,0,1,0,1
1218,1,0.074,136.66,11.35040654,2.39,6660.0,3779,9.5,0,0,0,1,1
1219,1,0.1316,506.56,11.23848862,21.9,6000.041667,63202,51.3,0,0,1,1,0
1220,1,0.1287,302.7,10.91508846,4.43,5370.041667,7132,28.8,1,1,0,0,0
1221,1,0.1096,185.69,11.08214255,12.04,8219.958333,7350,37.3,0,0,0,1,0
1222,1,0.1607,563.11,11.47110297,12.74,7260.0,9653,9.7,2,0,0,0,0
1223,1,0.1114,393.65,10.59663473,16.71,5557.041667,12746,52.5,0,0,0,0,0
1224,1,0.1347,339.23,11.22524339,8.54,4290.0,24485,26.3,0,0,0,0,0
1225,1,0.08,163.74,9.798127037,1.33,1440.0,139,5.0,0,0,0,1,1
1226,1,0.0932,255.58,10.81408209,14.99,3600.0,1575,21.9,0,0,0,1,1
1227,1,0.0963,176.52,10.6508871,15.63,4200.041667,21002,36.7,0,0,0,1,5
1228,1,0.1096,121.89,10.70826555,17.41,4320.0,886,25.3,0,0,0,0,1
1229,1,0.1126,394.36,10.91501573,21.41,3900.041667,17102,73.1,0,0,0,1,0
1230,1,0.1126,197.18,10.5454467,2.34,2640.041667,647,17.5,0,0,1,1,5
1231,1,0.0774,241.95,10.77895629,11.75,3421.041667,3415,7.3,0,0,0,0,0
1232,1,0.1078,310.03,11.21989579,8.22,3707.0,2624,48.6,0,0,0,1,0
1233,1,0.1312,405.03,11.56171563,18.25,4358.0,5861,53.8,0,0,0,0,1
1234,1,0.1218,399.6,11.04852212,9.03,7321.0,16353,31.9,0,0,0,1,1
1235,1,0.1148,72.54,10.59663473,14.55,1289.958333,1959,9.8,0,0,0,1,1
1236,1,0.1284,215.16,10.1266311,15.07,2430.0,4072,23.8,0,0,0,1,0
1237,1,0.1316,432.26,11.03488966,3.74,2339.958333,6214,20.8,0,0,0,1,0
1238,1,0.1095,235.54,11.46167427,7.01,12060.0,10147,31.7,0,0,0,0,0
1239,1,0.1178,165.55,11.22524339,1.84,5430.0,5104,44.4,0,0,0,1,0
1240,1,0.1461,413.71,11.51292546,5.05,3149.958333,125,0.4,0,0,0,0,3
1241,1,0.08,235.03,10.77895629,4.28,7950.0,52,0.3,0,0,0,1,2
1242,1,0.1158,396.17,11.15625052,10.99,4171.041667,40109,81.7,0,0,1,1,3
1243,1,0.1496,164.57,10.16277015,22.36,2850.0,275,3.2,1,0,1,0,1
1244,1,0.16,123.06,10.20359214,8.89,2009.958333,5869,99.5,0,0,0,1,1
1245,1,0.133,406.07,10.71441777,4.67,2849.0,7209,38.1,0,0,1,1,0
1246,1,0.0963,57.77,10.59653473,8.52,1772.0,733,30.4,0,0,0,1,1
1247,1,0.0859,158.06,11.22524339,12.59,6060.041667,8119,23.9,0,0,1,1,0
1248,1,0.0859,267.11,10.6454249,17.37,4410.0,8493,58.7,0,0,0,1,0
1249,1,0.0894,333.61,10.30895266,2.84,4380.0,3257,15.1,0,0,0,1,2
1250,1,0.1071,163.01,12.20607265,12.48,7319.958333,53087,69.9,0,0,1,1,1
1251,1,0.1261,201.04,10.81977828,3.89,5970.041667,20845,47.7,0,0,0,1,0
1252,1,0.1392,477.92,10.89673933,15.0,3853.041667,18270,52.7,0,0,1,1,0
1253,1,0.1186,397.77,11.91839057,20.48,4452.041667,66654,51.6,0,0,0,1,0
1254,1,0.1148,32.97,10.96127785,24.46,3480.041667,3990,14.8,0,1,0,1,1
1255,1,0.1103,98.26,11.23697432,11.8,6589.0,46427,98.4,0,0,0,1,2
1256,1,0.1347,203.54,10.34174248,20.25,1199.958333,2314,32.1,0,0,0,1,1
1257,1,0.1411,41.08,9.210340372,8.28,1920.0,802,6.3,1,0,1,0,0
1258,1,0.1355,407.52,11.77528973,8.32,3060.041667,22044,81.6,0,0,0,1,1
1259,1,0.0737,77.62,11.63509885,0.39,7260.0,2498,10.6,0,0,0,1,1
1260,1,0.0932,319.47,10.81977828,0.36,3092.041667,311,0.5,0,0,0,0,1
1261,1,0.08,156.69,10.71441777,17.84,6240.0,5392,9.4,0,0,0,0,3
1262,1,0.1178,215.22,11.42081018,2.14,4410.0,4541,96.6,0,0,1,0,2
1263,1,0.0932,191.69,10.81985828,5.28,3810.041667,6477,26.0,0,0,0,1,1
1264,1,0.16,527.36,11.21182037,12.65,3064.041667,1756,31.4,0,0,0,1,3
1265,1,0.0988,483.16,11.51292546,4.12,6750.041667,8361,12.1,0,0,0,1,0
1266,1,0.1322,202.81,10.34817337,17.96,1440.0,766,51.1,0,0,0,1,1
1267,1,0.1221,449.76,11.12726298,18.72,3180.958333,28714,53.1,0,0,0,1,0
1268,1,0.0932,127.79,11.23653935,13.72,5850.0,159,1.3,0,0,0,1,2
1269,1,0.1148,263.75,11.02679245,19.69,3276.0,19967,52.0,0,0,0,1,5
1270,1,0.0976,192.93,12.20607265,4.84,5760.041667,21894,0.0,0,0,0,0,1
1271,1,0.1218,399.6,11.51292546,17.09,7559.958333,17176,46.4,0,0,0,0,2
1272,1,0.1253,133.87,11.31442574,20.91,4590.0,36462,81.0,0,0,0,1,0
1273,1,0.1565,699.73,10.858999,0.35,9690.041667,39,0.6,0,0,0,1,3
1274,1,0.1253,348.05,10.6214249,11.5,2130.0,2045,14.4,0,0,0,0,1
1275,1,0.1114,485.5,10.30895266,15.52,4020.0,8458,28.6,0,0,0,1,0
1276,1,0.08,188.02,10.77895629,14.08,4890.041667,2573,16.3,0,0,0,1,1
1277,1,0.1183,99.41,10.4487146,20.94,2010.041667,5626,30.1,0,0,0,0,1
1278,1,0.2052,299.43,10.30895266,8.12,1522.0,7327,86.2,0,0,1,0,3
1279,1,0.1267,117.38,10.77895629,13.1,9659.041667,16770,50.7,0,0,0,1,0
1280,1,0.1062,468.86,11.00209984,6.26,3180.041667,14373,88.2,0,0,0,1,3
1281,1,0.1148,131.88,10.71894086,21.48,3708.0,2529,11.7,0,0,0,1,0
1282,1,0.16,168.76,11.49272276,6.06,5010.0,72289,97.2,0,0,0,1,0
1283,1,0.1292,213.72,11.294956,20.15,8520.041667,22247,93.1,0,0,0,1,0
1284,1,0.0639,76.51,10.42228135,3.39,6279.0,3375,7.8,0,0,0,1,1
1285,1,0.0932,127.79,10.87426647,0.59,3749.958333,630,7.9,0,0,0,1,4
1286,1,0.167,464.19,10.95430918,19.89,2910.0,3368,99.1,0,0,0,1,0
1287,1,0.1442,687.66,11.47210347,7.09,4771.0,10047,70.3,0,0,0,1,0
1288,1,0.0859,151.73,10.858999,4.41,5250.0,115,0.5,0,0,0,0,1
1289,1,0.1565,223.92,10.75790288,8.94,2580.0,0,0.0,0,1,1,1,0
1290,1,0.1253,50.2,10.69203582,20.75,4080.041667,920,21.9,0,0,1,1,1
1291,1,0.0963,465.37,11.23321156,15.41,5669.958333,5270,27.6,0,0,0,1,0
1292,1,0.1114,246.03,10.7243681,7.18,4770.0,6126,21.1,0,0,0,1,0
1293,1,0.1148,725.31,11.28978191,3.33,3925.958333,6628,7.3,0,0,0,1,4
1294,1,0.1189,663.28,11.01205017,2.89,3660.0,6863,46.7,0,0,1,0,2
1295,1,0.1392,408.79,11.00209984,23.14,7889.958333,15481,96.1,0,0,0,1,0
1296,1,0.0932,191.69,10.46310334,7.85,3210.0,9432,47.2,0,0,0,0,0
1297,1,0.1379,681.51,11.32242576,14.94,4499.958333,36449,45.1,0,0,1,1,0
1298,1,0.1287,840.83,10.93310697,9.96,4478.0,9880,72.1,0,0,0,1,1
1299,1,0.1316,270.17,10.91508846,20.07,4455.958333,34260,77.5,0,0,0,1,3
1300,1,0.1505,520.37,11.46163217,17.72,7501.041667,12586,84.5,0,0,0,0,3
1301,1,0.1392,136.55,10.66895539,18.45,5940.041667,7094,51.4,0,0,0,1,4
1302,1,0.179,902.5,11.35040654,4.93,3749.958333,2036,10.1,0,1,1,0,3
1303,1,0.1025,323.85,10.42228135,11.04,2610.0,1297,49.9,0,0,0,0,5
1304,1,0.1322,709.82,11.15944541,20.59,4890.0,19995,67.3,0,0,0,0,0
1305,1,0.1218,116.55,11.8277362,13.53,7500.041667,10930,79.8,1,0,0,0,1
1306,1,0.1392,170.69,10.42228135,15.68,1500.0,3450,32.2,0,0,0,1,1
1307,1,0.1324,405.72,11.31447453,15.12,5760.041667,27905,81.8,2,0,0,0,0
1308,1,0.1148,65.94,10.81977828,12.03,4170.0,4005,58.19,0,0,0,1,1
1309,1,0.1221,666.3,11.69524702,8.22,6450.0,3606,4.5,0,0,0,1,3
1310,1,0.1632,529.71,11.08214255,16.39,5310.0,7467,48.8,0,0,0,0,1
1311,1,0.1218,666.0,11.08214255,15.1,5760.0,9263,48.0,0,1,0,1,0
1312,1,0.1474,379.91,10.85892207,10.87,2790.041667,11419,84.6,1,0,0,0,0
1313,1,0.0964,802.47,11.22524339,17.06,5691.041667,12017,12.1,0,0,1,0,3
1314,1,0.0894,476.58,11.6351785,6.24,7800.0,19367,9.1,0,0,0,1,0
1315,1,0.0932,111.82,11.3736634,13.5,5011.0,18695,53.7,0,0,0,0,1
1316,1,0.1008,323.05,10.48192509,21.57,4889.958333,16973,26.4,0,0,0,1,0
1317,1,0.1663,354.7,11.35040654,15.61,5528.958333,66526,93.6,0,0,0,0,3
1318,1,0.1183,530.15,10.62609644,10.75,3209.958333,16849,39.8,0,0,0,0,0
1319,1,0.0894,352.67,11.32055357,21.53,5759.958333,46429,56.1,0,0,0,1,0
1320,1,0.1426,168.1,10.19913779,23.75,5070.0,17998,99.4,0,0,0,1,0
1321,1,0.1322,202.81,11.05725069,10.96,4410.0,20531,85.9,0,0,0,0,4
1322,1,0.1253,669.33,10.83958091,13.74,3752.0,7031,39.9,1,0,0,0,1
1323,1,0.0774,218.54,10.858999,2.58,3419.958333,4139,15.6,0,0,0,1,0
1324,1,0.1028,323.98,10.217422,10.7,1379.0,3534,54.4,0,0,0,1,3
1325,1,0.1183,132.54,11.00209984,8.44,5249.958333,8459,63.1,1,0,0,0,4
1326,1,0.1099,621.97,11.1844214,11.68,2760.041667,12284,20.8,0,0,0,1,4
1327,1,0.1209,199.55,11.3224427,18.06,3030.041667,23958,87.1,0,0,0,1,1
